Date,Temperature_C,Humidity_Pct,Rainfall_mm
2023-02-26,20.79405369399016,55.41557378465747,2.1378996459755877
2023-02-27,22.47854692879114,45.153653098887524,0.0
2023-02-28,24.491961209485968,89.63022740204553,0.0
2023-03-01,26.514274964125107,80.1472563401395,5.007911963579374
2023-03-02,,54.67774482233414,0.0
2023-03-03,23.20194012145098,98.78653708016463,0.0
2023-03-04,20.52167017741555,79.72648230487391,0.0
2023-03-05,20.331193592353472,60.12752924737066,0.0
2023-03-06,26.433886163705026,30.0,0.0
2023-03-07,28.13885821373883,99.36413858886112,0.0
2023-03-08,23.925249517112334,44.15641299854606,4.031361963741445
2023-03-09,27.22031157084242,40.31901879564663,0.0
2023-03-10,25.360324910934867,80.3385564801446,6.009916225071519
2023-03-11,22.40301302441388,100.0,1.7427412983477275
2023-03-12,25.482747395944198,85.76409227765777,0.0
2023-03-13,29.070073573669333,73.4586368007854,1.7354242023882065
2023-03-14,24.40308704562168,73.92131512497929,0.0
2023-03-15,29.256279233361074,77.80123338170462,2.8440607370986966
2023-03-16,16.752062526453777,76.38392884680148,0.0
2023-03-17,27.12310688967422,69.21787135954064,0.0
2023-03-18,24.961780423229584,66.56301655927814,4.490412454761041
2023-03-19,23.8439825003266,64.06110308150717,5.854522233888301
2023-03-20,25.053765744663078,53.690531166999854,4.461612458394614
2023-03-21,18.850357958913413,60.78987384699839,0.0
2023-03-22,24.185722504008385,39.605647787069216,3.0315809831030545
2023-03-23,25.944832138475103,63.52490559807875,0.0
2023-03-24,29.333007085098078,50.17113339273624,0.0
2023-03-25,23.367411439358378,48.44616024176344,0.0
2023-03-26,22.516698260259957,67.69841226730217,1.7887175271479883
2023-03-27,23.45391883071818,85.880034295169,0.0
2023-03-28,27.719456084187776,78.7747490900347,0.0
2023-03-29,25.970607540534694,41.442490945652345,3.86245969058071
2023-03-30,23.403219501095716,50.15557795144494,0.0
2023-03-31,26.537487319138975,79.11156781982324,0.0
2023-04-01,25.291140045406024,50.26268909692536,0.0
2023-04-02,27.905101558146047,61.63050275004463,5.653144586567092
2023-04-03,22.889303525241516,73.25078148536828,0.0
2023-04-04,24.00581071605703,50.47483317704547,0.0
2023-04-05,23.80284714925745,66.5806325921894,3.330732083323666
2023-04-06,20.576044173145345,44.989617576226934,3.6136559977619394
2023-04-07,25.839413942200707,55.9794853407318,0.0
2023-04-08,25.71573430921381,69.79672901213806,2.3658455543326977
2023-04-09,24.92648100986193,41.105093997024966,2.949139466118524
2023-04-10,24.183014502197967,71.60712106940599,2.126397744694441
2023-04-11,20.613369273487063,64.70543301609978,0.0
2023-04-12,23.567329551503747,73.28734931625722,4.173062565483896
2023-04-13,23.76799336687459,68.35871201096992,1.5491247211418475
2023-04-14,22.353273698658825,85.46210644960766,0.0
2023-04-15,24.23732483129259,66.87836753971861,0.0
2023-04-16,25.891530400684253,58.558916883121206,0.0
2023-04-17,30.29326318927308,66.83446254548426,0.0
2023-04-18,25.11091160836848,73.14947043554582,2.9009981470242807
2023-04-19,25.30946113847275,65.73290105488556,0.0
2023-04-20,24.260278052823214,65.60887536805824,0.0
2023-04-21,18.67129778800708,54.47012468289867,0.0
2023-04-22,24.289271836606662,55.05648623673578,0.0
2023-04-23,24.48792994020287,43.96092092300459,7.229635072557551
2023-04-24,31.632633559386793,91.24365114780409,0.0
2023-04-25,23.59875336625057,46.34205146913072,0.0
2023-04-26,25.010688327942997,54.60642203306139,0.0
2023-04-27,23.929422714131118,54.22389101646204,0.0
2023-04-28,20.452358794490493,78.42386565416662,0.0
2023-04-29,27.309041669839992,60.57575482561958,2.613819142149375
2023-04-30,26.05592113779568,83.716131090106,6.813153637805498
2023-05-01,26.09015902822236,54.897640636341976,0.0
2023-05-02,20.903258916114897,69.18491243335703,2.1756247869211744
2023-05-03,27.751604630306566,52.46979420110364,2.708787882561248
2023-05-04,19.24693738515379,97.17723691660083,3.7733544560740695
2023-05-05,25.11982607558718,47.18602371455731,0.0
2023-05-06,29.834908864669032,69.64731065340541,0.0
2023-05-07,20.193771539067093,74.50665321398148,0.0
2023-05-08,21.36590627440113,71.20698646177247,2.4939090719848465
2023-05-09,23.260782733089084,62.220685116834375,3.394129501260106
2023-05-10,21.34607158843855,63.05268950399861,0.0
2023-05-11,18.09685012047201,65.65717207968665,0.0
2023-05-12,22.844575052323513,62.79496997557267,4.644355498354066
2023-05-13,,79.45818675192365,3.2869567374587416
2023-05-14,23.832997400391502,98.15784502387027,8.380619077364752
2023-05-15,19.537302838163466,56.637623224882496,2.8068668766400817
2023-05-16,26.82657235181224,44.45295530631383,0.0
2023-05-17,19.706076224063068,63.67576927473118,1.786310046599916
2023-05-18,20.96662772025275,100.0,2.1635944408258485
2023-05-19,24.24828574687917,52.944881480454036,0.0
2023-05-20,17.98804569283347,89.58675208166102,1.572705772704821
2023-05-21,22.23394337590324,90.1655122111466,2.4710702467136554
2023-05-22,25.34197539521292,56.69617637438008,0.0
2023-05-23,16.465178442274663,73.53474618777913,3.0340066119482234
2023-05-24,21.706747575230192,89.42594934692806,1.7530479342938856
2023-05-25,21.795889014994497,59.313083885187694,6.082371022221028
2023-05-26,23.223321138256665,61.946294598464576,0.0
2023-05-27,17.026870546409,56.274786290770344,0.0
2023-05-28,16.634522784848937,49.778649039607,1.8403659903244876
2023-05-29,22.018229082257204,55.26083682400989,0.0
2023-05-30,21.198254501318893,46.64089599856615,2.506495320377518
2023-05-31,20.912102461196156,65.51125202388839,2.8459605298196955
2023-06-01,21.051762762948684,53.450401534120374,0.0
2023-06-02,17.82265290635143,68.50678867686122,0.0
2023-06-03,20.40835616822165,41.66156530694559,0.0
2023-06-04,20.43828435498063,69.96320348321686,0.0
2023-06-05,17.262133589425847,77.50293442413387,5.403883667534351
2023-06-06,24.847326933129814,35.09396536142817,3.5147893602561635
2023-06-07,20.51505835089158,70.61084854771359,2.3894274834967595
2023-06-08,15.36199227495672,83.41503488709938,2.5058124076510992
2023-06-09,20.746740477941138,46.855384719631914,0.0
2023-06-10,15.69309229661571,90.08858580256555,5.0764761514240755
2023-06-11,20.817376937934693,71.28528514049067,2.372235826668418
2023-06-12,21.769871559267514,54.424822163623865,2.6111331547105663
2023-06-13,15.669023454303138,64.16346383513441,3.9565285417431437
2023-06-14,20.857256580467872,73.37490368782584,0.0
2023-06-15,19.040649532801655,66.14008087118617,3.290865070249198
2023-06-16,20.10283540726354,73.08133988669553,0.0
2023-06-17,23.1606007527712,51.1898961038095,0.0
2023-06-18,16.56689235429751,67.54041236054117,0.0
2023-06-19,14.874000661325493,43.79428254642529,7.681775244505231
2023-06-20,14.298185609059196,63.33160907976949,3.883359352744885
2023-06-21,14.350235002359309,51.44138537802815,2.415759931969776
2023-06-22,16.39676500114286,53.9670508611535,2.5969828468404286
2023-06-23,17.48144789364868,83.54139762815656,1.651405159368262
2023-06-24,17.11755417251587,81.36965180891403,5.878351061018403
2023-06-25,18.598139818325023,74.13707181360766,0.0
2023-06-26,15.984373173805713,48.61530852991132,0.0
2023-06-27,20.13446702380658,60.25387325457797,0.0
2023-06-28,14.808162273944061,83.19646549968775,3.0854814357662397
2023-06-29,23.590729829814162,67.12575370459857,2.651858563944405
2023-06-30,17.13518644556635,99.7899430997254,0.0
2023-07-01,12.51459729963804,70.89976759091557,0.0
2023-07-02,11.701252536929783,67.88073674735047,3.652668632221283
2023-07-03,16.18923284345823,60.363253036962476,0.0
2023-07-04,13.899389313977144,67.00311357173423,2.432764161320476
2023-07-05,16.539868708618346,62.712952454291845,7.030330315879624
2023-07-06,15.645848081386003,75.62163015032885,0.0
2023-07-07,13.836145763857388,79.35053475191876,0.0
2023-07-08,11.343028774577842,53.21015809238076,2.4406855282395963
2023-07-09,9.167976551416599,45.03150569663333,3.3979392020186507
2023-07-10,12.202463174600192,37.456919403450556,1.581212726377801
2023-07-11,15.941126253585253,72.61986990368815,6.824634472806166
2023-07-12,13.84461537513499,48.449500907391894,0.0
2023-07-13,9.296054765928274,32.706641105712755,0.0
2023-07-14,13.384333623155587,70.82867906796446,2.534918494699556
2023-07-15,13.852895436880392,100.0,3.970306984861358
2023-07-16,9.87820588658725,64.9089363269016,0.0
2023-07-17,12.824520390556511,77.57736161677462,3.218910642808085
2023-07-18,12.37231940334584,66.22744037821347,1.6090831747996597
2023-07-19,8.60396091377323,63.51665520213286,0.0
2023-07-20,12.942291671686583,78.78614724481653,0.0
2023-07-21,13.3882687568594,60.64588183717023,4.00934742120851
2023-07-22,14.793030602818499,69.01088471107855,0.0
2023-07-23,14.544268848807034,69.8254670929402,0.0
2023-07-24,7.089912244089081,54.978643195354266,0.0
2023-07-25,8.250622113689968,79.88063524304785,4.10231520740062
2023-07-26,12.451546213469769,62.37560364956887,2.233774491452259
2023-07-27,12.291354453041086,53.66382260760733,3.1859621166212815
2023-07-28,12.139955215413192,73.04764765355606,0.0
2023-07-29,21.999127536879573,51.52298027313444,1.9609871499531324
2023-07-30,12.001076455340861,65.42271736053692,1.6960775242450719
2023-07-31,13.543969849454896,64.86321505033695,3.577492548385835
2023-08-01,12.849587156021851,81.28843348747367,4.7307742024201485
2023-08-02,11.793549843758868,72.12047349319928,0.0
2023-08-03,8.746891784459631,64.62459561882284,2.241838001779072
2023-08-04,11.824503276073296,77.26649448800431,0.0
2023-08-05,7.085631732285523,85.8531132352597,1.5919492147397791
2023-08-06,8.551821500736729,73.36715459527794,0.0
2023-08-07,7.666056833587956,65.15528929765071,0.0
2023-08-08,9.229381785909741,45.32245651474761,0.0
2023-08-09,15.791129700387248,49.02329505386941,1.9419820102765224
2023-08-10,3.1105762762664124,60.421629434679986,0.0
2023-08-11,10.638233438757904,55.85731696761076,2.6387602079855372
2023-08-12,3.610288814340194,62.19543045521831,0.0
2023-08-13,6.9035657604963685,65.8497488734566,0.0
2023-08-14,11.459117696131939,72.94539131535096,3.062731297166667
2023-08-15,8.260027788416616,63.94251832911363,0.0
2023-08-16,4.710929565140307,72.29752465739303,0.0
2023-08-17,5.67731973546048,65.9671162221518,2.3131855740636516
2023-08-18,9.743217705939152,35.36800150469193,0.0
2023-08-19,5.396679996362632,50.90996909271868,0.0
2023-08-20,8.12270749342584,62.83868666417577,0.0
2023-08-21,7.497829391806013,46.85457885738339,5.7808924983360646
2023-08-22,5.296358543512143,73.99893094994307,2.052961321342224
2023-08-23,13.575333717188833,87.96126248515546,2.226309937390083
2023-08-24,8.93992842912788,83.28142777545975,2.000878713472277
2023-08-25,0.8597727768177315,61.79835693604688,0.0
2023-08-26,7.393982429849126,87.36089205274928,0.0
2023-08-27,4.751098618455742,67.23001185803167,2.780121276197348
2023-08-28,9.198045210202308,59.94371043322941,0.0
2023-08-29,4.169947211171264,55.7989600468859,0.0
2023-08-30,6.112568978101035,60.462954702678076,0.0
2023-08-31,7.883540556442256,59.17734772188157,0.0
2023-09-01,8.880202395417147,67.55624333563232,7.861264266559312
2023-09-02,2.598988739097315,67.40860971574797,0.0
2023-09-03,5.1159230661822255,65.04569030230121,0.0
2023-09-04,4.616771159168043,71.55407254619524,0.0
2023-09-05,4.006454279032022,82.85969412179512,7.0587351704515475
2023-09-06,11.190316419901128,79.24331203161985,0.0
2023-09-07,7.039108872288932,42.726530473251444,0.0
2023-09-08,1.97444091506393,30.0,2.6779437647354163
2023-09-09,8.446346530784535,79.01479866858911,2.438541297406312
2023-09-10,11.997655128083586,44.49681952376868,0.0
2023-09-11,8.669784347749236,61.62851897160975,0.0
2023-09-12,0.9582743020162425,47.448304609109606,0.0
2023-09-13,4.010487815096791,37.970293436299706,0.0
2023-09-14,9.213555277686904,73.12194092307182,0.0
2023-09-15,3.2422861175021715,76.3873274045397,0.0
2023-09-16,6.652080454198044,56.35234398909921,0.0
2023-09-17,7.602720193997399,30.0,0.0
2023-09-18,2.4591030789420683,56.806333276212754,2.138627798766368
2023-09-19,5.0252870153597,70.8770600810382,6.917907138612631
2023-09-20,-4.55306754000704,42.81632646838807,1.8508506538853347
2023-09-21,2.0673555763588274,67.75039879668734,0.0
2023-09-22,4.355519643497115,64.77035226240507,0.0
2023-09-23,1.3455098141709056,73.68937249401633,6.04921931486486
2023-09-24,9.964665419120763,66.79370552621229,0.0
2023-09-25,0.7585227551111275,50.40396588677667,0.0
2023-09-26,3.713277522367348,82.94857252496737,1.8278100955176482
2023-09-27,5.413050123204353,62.62205640459545,1.9544649426011678
2023-09-28,9.33502271134801,64.59043190735102,2.0911185616462635
2023-09-29,0.6969507395881092,51.00098061390206,0.0
2023-09-30,8.4903246699175,58.35076623212734,0.0
2023-10-01,5.030791785696859,51.727959289596484,6.705692882415926
2023-10-02,2.057789027057239,62.405809101148655,0.0
2023-10-03,6.393810310392977,90.67562720213516,2.254185804892322
2023-10-04,5.612824875164768,44.421482856029655,2.4526404489001523
2023-10-05,3.2260996374420605,40.79657903184888,1.8832551163836395
2023-10-06,5.250216293498266,87.06755491240412,0.0
2023-10-07,3.9018801404751993,61.86014484272201,0.0
2023-10-08,5.41832994157442,54.963908920101254,1.8209567264407178
2023-10-09,7.087067072689609,80.59857031094114,4.0212588349879805
2023-10-10,9.884556024496192,55.91576690394704,5.864903921885126
2023-10-11,1.44181533599853,92.39014570320404,0.0
2023-10-12,11.586035421252706,75.16888807008904,0.0
2023-10-13,-0.6347468136240719,57.68132887781446,5.791276519397838
2023-10-14,4.803640163169044,97.35962319898255,2.6676712276174452
2023-10-15,7.064312400938659,55.914276154949924,4.291057132688894
2023-10-16,6.185576226656547,76.13143058013961,0.0
2023-10-17,3.5206036018152105,69.48938870609737,1.771454534529418
2023-10-18,4.813284983009115,84.52611934098198,2.4155573711421625
2023-10-19,4.010432033071965,88.42266795090279,2.2795679726983553
2023-10-20,3.775941854895938,65.4800622359865,0.0
2023-10-21,8.150245711644121,53.69873194480725,0.0
2023-10-22,6.7326741696658905,71.89958214408675,1.7489835021813425
2023-10-23,3.645854378426072,54.834269453718406,0.0
2023-10-24,8.489086749133406,95.20080871289935,0.0
2023-10-25,6.780618680776492,67.04802996624106,6.320318519001087
2023-10-26,8.36844822849052,59.52017673031837,0.0
2023-10-27,7.8925778292484035,67.77020458797362,3.6626845470288836
2023-10-28,3.593201502638296,44.793105657054554,0.0
2023-10-29,4.478781779975454,50.42578942234023,2.232293228925945
2023-10-30,8.482963763927353,83.00620861916639,7.545126951371329
2023-10-31,8.156547249004424,55.14658581542906,0.0
2023-11-01,6.349655635349526,49.296335259770906,0.0
2023-11-02,6.853811234651068,73.04979128790929,0.0
2023-11-03,10.426810631020492,82.78556231994496,0.0
2023-11-04,4.9135795698344324,75.784299659976,2.759705105791522
2023-11-05,8.426526610485968,79.94071528708724,4.919616465792632
2023-11-06,6.278031452624707,53.64807367145809,0.0
2023-11-07,6.333345508571569,43.67283999887235,0.0
2023-11-08,10.386873988393795,87.5200047793323,0.0
2023-11-09,9.673290536256328,60.15980241736796,2.570711503912119
2023-11-10,9.746380639162535,61.23750475317429,0.0
2023-11-11,11.333378336677363,84.92291212773587,1.780534544578956
2023-11-12,7.593290647932726,73.3434501410099,1.9001691557042915
2023-11-13,9.691688684245033,71.83831658122412,2.0305004827063358
2023-11-14,6.832759347260508,97.47503517351626,0.0
2023-11-15,8.855932834647577,55.347226544297854,2.503895665264673
2023-11-16,7.614987566380474,78.91760192121856,0.0
2023-11-17,8.42046022274148,65.85519687345626,0.0
2023-11-18,10.041034887981283,69.02888418294886,4.198799523561042
2023-11-19,5.928991767876793,87.92702639618798,2.6843494172906586
2023-11-20,14.790866216706563,72.61753634434436,0.0
2023-11-21,5.627624846599118,73.07444118574449,0.0
2023-11-22,5.1369666772281235,81.08761005964703,0.0
2023-11-23,12.38956391934894,59.52570905685672,0.0
2023-11-24,11.427721212281167,52.4118549899149,0.0
2023-11-25,11.064356716618452,49.327862089684494,0.0
2023-11-26,11.218018964881656,35.50465115935997,0.0
2023-11-27,9.438906549783052,95.84310694910484,2.639017793398541
2023-11-28,6.928185170159514,48.451874514174754,1.8665265313898347
2023-11-29,9.993257600925677,61.68119564621342,2.234805468606294
2023-11-30,7.8818054269426225,60.84780050166619,0.0
2023-12-01,12.98760369865348,69.61110046713651,6.051999913268028
2023-12-02,9.771489454335702,77.23605818808946,3.6463991463165786
2023-12-03,7.888005700593954,77.90710232539618,3.270437998976395
2023-12-04,9.553549057636914,56.25383842146592,3.4630281073094618
2023-12-05,11.911038437322556,62.49317429320383,5.397502386392768
2023-12-06,9.136890315464907,69.2386992573245,1.5716391357000705
2023-12-07,8.518458921240969,61.2696331072468,0.0
2023-12-08,11.87442757203966,89.1101836402999,1.9183109135951566
2023-12-09,12.037654284419435,72.36462427457377,2.716436372469671
2023-12-10,9.94240925212289,76.02316679074727,2.6781910647468012
2023-12-11,10.211656087203895,74.94321903001119,0.0
2023-12-12,12.483453195149258,82.60210786227987,0.0
2023-12-13,7.606534728945134,67.7153233805556,0.0
2023-12-14,7.892784348064238,45.5475207806623,5.070714917406533
2023-12-15,10.125085760901639,70.99531927628962,1.7562994227461635
2023-12-16,11.806125593702578,55.22964659312257,1.5458182760697725
2023-12-17,13.545995036734515,57.07074977375365,0.0
2023-12-18,17.206853520806987,73.7954602813264,0.0
2023-12-19,,83.57424607150453,4.5141929201180115
2023-12-20,12.63791731167728,65.31907365104092,2.1960032354921304
2023-12-21,13.230019934477156,69.63249518898445,3.0965635861499208
2023-12-22,10.449323699443763,90.53322416952857,0.0
2023-12-23,13.571672870890179,68.61129769232852,1.9898413147100436
2023-12-24,12.931943634246057,100.0,0.0
2023-12-25,14.937138706539914,73.48264468447316,2.4446865612079685
2023-12-26,11.658659181968563,38.58855861266274,0.0
2023-12-27,15.870015274700311,76.30012431656799,0.0
2023-12-28,19.08202006677519,70.71737577324167,2.0957755621064074
2023-12-29,14.32950343840197,84.34629131124119,5.506533094219477
2023-12-30,16.033001604738473,75.09772026904938,0.0
2023-12-31,17.070431975133346,62.92316024024339,3.4830063304143035
2024-01-01,13.968472145900838,46.635526455659516,0.0
2024-01-02,16.016493561658706,61.86465114070962,0.0
2024-01-03,15.553973874577922,52.2421931868605,0.0
2024-01-04,15.981052563669694,56.29214825292916,0.0
2024-01-05,13.540618635808066,73.82867606630914,0.0
2024-01-06,16.104547497251176,90.0485675652711,0.0
2024-01-07,17.696075322729875,70.92007294734472,0.0
2024-01-08,20.726218544517774,47.06175406947224,5.2376249022491566
2024-01-09,19.42090068489843,71.66904002330212,0.0
2024-01-10,23.172478814349443,82.94947229968477,2.8915854234776024
2024-01-11,14.580224409768295,55.85325643520927,0.0
2024-01-12,19.668006908848227,62.989742499906235,2.129429018240246
2024-01-13,17.76924114725671,65.22032292093796,0.0
2024-01-14,23.956136459712518,53.2265253037664,0.0
2024-01-15,15.128638095096417,74.72420650765788,0.0
2024-01-16,15.20041604879873,63.18577777088328,0.0
2024-01-17,16.086646392474023,71.29298665860541,0.0
2024-01-18,11.677525073633472,51.6876173329685,2.182594527572664
2024-01-19,16.63543155188136,58.438125495148846,4.26890430451639
2024-01-20,16.09783101128004,75.83572036741657,3.365369125322815
2024-01-21,18.98794258119234,59.4075027186235,2.311218223272914
2024-01-22,19.722513356238206,90.90445776850108,0.0
2024-01-23,24.48514658008373,59.005457215780964,0.0
2024-01-24,21.86615140661788,68.37027088627829,0.0
2024-01-25,17.44122505913596,78.98886247809635,0.0
2024-01-26,16.63251191145924,43.724514006004526,0.0
2024-01-27,20.958050931923626,38.587867820288366,1.533819165879688
2024-01-28,15.67480308796658,42.11515528144858,0.0
2024-01-29,25.281714698720947,83.93876155140774,0.0
2024-01-30,23.476075863763633,56.7221278116133,3.526992501954175
2024-01-31,18.67918248220693,100.0,3.1145720325381565
2024-02-01,15.09475248638287,56.53628602013917,0.0
2024-02-02,24.441668837879234,67.76826954795555,4.901902097005666
2024-02-03,20.180733595918344,88.13164928851813,6.10735918769201
2024-02-04,24.380466498831563,95.09139332238684,0.0
2024-02-05,16.024719758154905,95.92255364954596,0.0
2024-02-06,19.149141800746317,83.12549345889714,0.0
2024-02-07,21.100499800305812,80.36093788717193,5.664535208962706
2024-02-08,21.361409265702903,73.88790423801774,4.180106221785574
2024-02-09,20.00412659446404,76.67541614249957,0.0
2024-02-10,23.35484540739231,56.732214255071995,0.0
2024-02-11,18.413484894274998,52.72701674866539,1.6120548629363474
2024-02-12,21.317297733265576,64.94938313883571,0.0
2024-02-13,22.231414567372365,62.447230662126074,0.0
2024-02-14,23.537899772692718,58.201579260090874,3.9153934739117062
2024-02-15,24.251410857084416,75.44581171185072,2.2598392763761135
2024-02-16,18.862514107445516,79.32957812855766,3.6391870325988815
2024-02-17,17.751827717432988,66.32610329437772,3.9146500136108564
2024-02-18,26.302751342661082,87.16295121582893,2.7594786143395025
2024-02-19,23.5800001207244,47.87466328799742,0.0
2024-02-20,20.44868865916972,62.095108110804226,1.8860229188540996
2024-02-21,27.45641443727532,54.247665190957925,0.0
2024-02-22,23.25648047044635,37.0019507439041,2.2395416244991138
2024-02-23,26.551502433938243,63.75978971235951,0.0
2024-02-24,23.317946034303937,63.17378737425075,2.3680109074049525
2024-02-25,29.397009307670103,87.70174614863197,0.0
2024-02-26,28.577728790987692,74.46217526832166,0.0
2024-02-27,22.659291610907562,49.63719763506192,0.0
2024-02-28,26.412883768138343,92.81138849501282,0.0
2024-02-29,25.523767431513473,83.31550543288029,2.536948823692528
2024-03-01,27.780458219893013,73.73146555202923,2.6365317419676026
2024-03-02,20.864146669702116,61.60273851725252,0.0
2024-03-03,25.898829479428954,50.6084114491478,0.0
2024-03-04,27.095086925144248,59.416898358934205,0.0
2024-03-05,,81.33122929556279,0.0
2024-03-06,20.52036259002903,93.26879458901914,0.0
2024-03-07,18.023583348573034,88.14865292408284,4.4301658142992695
2024-03-08,23.401492373832674,57.667258673205886,0.0
2024-03-09,26.42804360317985,48.205738500664836,0.0
2024-03-10,28.845443444517336,67.11329370366806,0.0
2024-03-11,24.62084492067828,38.473409516557226,0.0
2024-03-12,29.3418105109853,69.84751571277172,0.0
2024-03-13,20.37026078830686,62.78596120551997,1.8717254553234797
2024-03-14,19.45220094785359,58.00945247197637,0.0
2024-03-15,24.44465474203315,41.07945399099807,0.0
2024-03-16,25.80959572336647,72.70400159854574,0.0
2024-03-17,24.602554974232792,57.009487405071326,0.0
2024-03-18,18.538678251604573,47.451247464345684,0.0
2024-03-19,24.511123296518203,30.0,6.430903523012014
2024-03-20,20.899656201201534,64.58727642424046,1.9157910963019935
2024-03-21,26.853755814011038,91.58377395004617,1.6278223038618904
2024-03-22,25.973289162230408,89.91888821821806,0.0
2024-03-23,22.079685591891465,58.14355615120592,0.0
2024-03-24,23.380621342169242,55.966819094573296,1.5569962540396327
2024-03-25,21.764538503272664,72.03161384112536,2.38428483384761
2024-03-26,24.771152669652274,50.02421841217563,2.422304336670092
2024-03-27,27.83867669258527,69.52687849729199,0.0
2024-03-28,22.02717607254901,76.49120417577035,0.0
2024-03-29,26.504639658950367,83.40399835826462,0.0
2024-03-30,23.406912164681586,63.49768885280071,4.088565306533237
2024-03-31,22.621288900574868,61.94489374734551,1.99618913544742
2024-04-01,24.678075506683705,51.830261198651584,1.520729257014458
2024-04-02,21.88973583961545,52.5967946894021,0.0
2024-04-03,23.32784923980879,61.602816621477096,1.8609714582654715
2024-04-04,21.385537930887374,70.51048260224267,0.0
2024-04-05,30.86076441629087,78.70376939349875,0.0
2024-04-06,25.056843766922164,52.95231573979483,0.0
2024-04-07,22.833391968696386,87.39032853439282,2.355789276632577
2024-04-08,25.553080372137213,60.93314598436147,0.0
2024-04-09,24.54979175325092,64.67949058477346,0.0
2024-04-10,24.196572701038637,53.79182481278265,4.52048424177426
2024-04-11,26.6717656199301,30.0,0.0
2024-04-12,27.068660046596815,78.26068094541574,0.0
2024-04-13,23.168602063492102,76.0526584563865,0.0
2024-04-14,22.993727244356574,60.780086643226795,0.0
2024-04-15,23.854222738785708,66.00486075837308,3.1477372689118486
2024-04-16,17.728941991434738,72.73908826556149,0.0
2024-04-17,20.041604983277306,41.56181214670186,0.0
2024-04-18,28.637432768638032,57.06420983980558,1.6450466418653056
2024-04-19,29.418518940625567,76.9139701943274,1.9800169421281837
2024-04-20,23.68050331523507,46.18565865246126,2.333557192114379
2024-04-21,26.098484352121613,69.40336898249944,0.0
2024-04-22,25.2409897740104,44.65127293064893,0.0
2024-04-23,,71.9964497365029,2.570681451978797
2024-04-24,27.534560994897667,64.46537776553775,1.5342618257453886
2024-04-25,23.72229352649986,40.77302276141736,3.6172136226257705
